"reg_id";"official_title_uk";"alarms_date";"alarms_quantity"
"20";"Херсонська область";"2024-06-22";"6"
"20";"Херсонська область";"2024-06-23";"6"
"20";"Херсонська область";"2024-06-24";"8"
"20";"Херсонська область";"2024-06-25";"7"
"20";"Херсонська область";"2024-06-26";"5"
"20";"Херсонська область";"2024-06-27";"3"
"20";"Херсонська область";"2024-06-28";"5"
"20";"Херсонська область";"2024-06-29";"3"
"20";"Херсонська область";"2024-06-30";"6"
"20";"Херсонська область";"2024-07-01";"5"
"20";"Херсонська область";"2024-07-02";"4"
"20";"Херсонська область";"2024-07-03";"6"
"20";"Херсонська область";"2024-07-04";"5"
"20";"Херсонська область";"2024-07-05";"6"
"20";"Херсонська область";"2024-07-06";"5"
"20";"Херсонська область";"2024-07-07";"3"
"20";"Херсонська область";"2024-07-08";"8"
"20";"Херсонська область";"2024-07-09";"7"
"20";"Херсонська область";"2024-07-10";"4"
"20";"Херсонська область";"2024-07-11";"4"
"20";"Херсонська область";"2024-07-12";"2"
"20";"Херсонська область";"2024-07-13";"4"
"20";"Херсонська область";"2024-07-14";"5"
"20";"Херсонська область";"2024-07-15";"6"
"20";"Херсонська область";"2024-07-16";"4"
"20";"Херсонська область";"2024-07-17";"5"
"20";"Херсонська область";"2024-07-18";"6"
"20";"Херсонська область";"2024-07-19";"2"
"20";"Херсонська область";"2024-07-20";"2"
"20";"Херсонська область";"2024-07-21";"2"
"20";"Херсонська область";"2024-07-22";"3"
"20";"Херсонська область";"2024-07-23";"2"
"20";"Херсонська область";"2024-07-24";"4"
"20";"Херсонська область";"2024-07-25";"2"
"20";"Херсонська область";"2024-07-26";"4"
"20";"Херсонська область";"2024-07-27";"4"
"20";"Херсонська область";"2024-07-28";"3"
"20";"Херсонська область";"2024-07-29";"3"
"20";"Херсонська область";"2024-07-30";"5"
"20";"Херсонська область";"2024-07-31";"5"
"20";"Херсонська область";"2024-08-01";"4"
"20";"Херсонська область";"2024-08-02";"5"
"20";"Херсонська область";"2024-08-03";"5"
"20";"Херсонська область";"2024-08-04";"2"
"20";"Херсонська область";"2024-08-05";"3"
"20";"Херсонська область";"2024-08-06";"3"
"20";"Херсонська область";"2024-08-07";"4"
"20";"Херсонська область";"2024-08-08";"4"
"20";"Херсонська область";"2024-08-09";"5"
"20";"Херсонська область";"2024-08-10";"3"
"20";"Херсонська область";"2024-08-11";"4"
"20";"Херсонська область";"2024-08-12";"4"
"20";"Херсонська область";"2024-08-13";"4"
"20";"Херсонська область";"2024-08-14";"4"
"20";"Херсонська область";"2024-08-15";"3"
"20";"Херсонська область";"2024-08-16";"6"
"20";"Херсонська область";"2024-08-17";"1"
"20";"Херсонська область";"2024-08-18";"4"
"20";"Херсонська область";"2024-08-19";"2"
"20";"Херсонська область";"2024-08-20";"2"
"20";"Херсонська область";"2024-08-21";"2"
"20";"Херсонська область";"2024-08-22";"2"
"20";"Херсонська область";"2024-08-23";"0"
"20";"Херсонська область";"2024-08-24";"5"
"20";"Херсонська область";"2024-08-25";"3"
"20";"Херсонська область";"2024-08-26";"3"
"20";"Херсонська область";"2024-08-27";"2"
"20";"Херсонська область";"2024-08-28";"3"
"20";"Херсонська область";"2024-08-29";"3"
"20";"Херсонська область";"2024-08-30";"1"
"20";"Херсонська область";"2024-08-31";"1"
"20";"Херсонська область";"2024-09-01";"3"
"20";"Херсонська область";"2024-09-02";"3"
"20";"Херсонська область";"2024-09-03";"2"
"20";"Херсонська область";"2024-09-04";"5"
"20";"Херсонська область";"2024-09-05";"4"
"20";"Херсонська область";"2024-09-06";"4"
"20";"Херсонська область";"2024-09-07";"2"
"20";"Херсонська область";"2024-09-08";"4"
"20";"Херсонська область";"2024-09-09";"2"
"20";"Херсонська область";"2024-09-10";"4"
"20";"Херсонська область";"2024-09-11";"4"
"20";"Херсонська область";"2024-09-12";"2"
"20";"Херсонська область";"2024-09-13";"1"
"20";"Херсонська область";"2024-09-14";"4"
"20";"Херсонська область";"2024-09-15";"2"
"20";"Херсонська область";"2024-09-16";"2"
"20";"Херсонська область";"2024-09-17";"3"
"20";"Херсонська область";"2024-09-18";"3"
"20";"Херсонська область";"2024-09-19";"4"
"20";"Херсонська область";"2024-09-20";"3"
"20";"Херсонська область";"2024-09-21";"4"
"20";"Херсонська область";"2024-09-22";"2"
"20";"Херсонська область";"2024-09-23";"5"
"20";"Херсонська область";"2024-09-24";"1"
"20";"Херсонська область";"2024-09-25";"4"
"20";"Херсонська область";"2024-09-26";"5"
"20";"Херсонська область";"2024-09-27";"4"
"20";"Херсонська область";"2024-09-28";"3"
"20";"Херсонська область";"2024-09-29";"4"
"20";"Херсонська область";"2024-09-30";"3"
"20";"Херсонська область";"2024-10-01";"2"
"20";"Херсонська область";"2024-10-02";"4"
"20";"Херсонська область";"2024-10-03";"5"
"20";"Херсонська область";"2024-10-04";"3"
"20";"Херсонська область";"2024-10-05";"1"
"20";"Херсонська область";"2024-10-06";"1"
"20";"Херсонська область";"2024-10-07";"5"
"20";"Херсонська область";"2024-10-08";"3"
"20";"Херсонська область";"2024-10-09";"5"
"20";"Херсонська область";"2024-10-10";"5"
"20";"Херсонська область";"2024-10-11";"1"
"20";"Херсонська область";"2024-10-12";"1"
"20";"Херсонська область";"2024-10-13";"0"
"20";"Херсонська область";"2024-10-14";"4"
"20";"Херсонська область";"2024-10-15";"6"
"20";"Херсонська область";"2024-10-16";"2"
"20";"Херсонська область";"2024-10-17";"2"
"20";"Херсонська область";"2024-10-18";"3"
"20";"Херсонська область";"2024-10-19";"3"
"20";"Херсонська область";"2024-10-20";"2"
"20";"Херсонська область";"2024-10-21";"6"
"20";"Херсонська область";"2024-10-22";"3"
"20";"Херсонська область";"2024-10-23";"2"
"20";"Херсонська область";"2024-10-24";"1"
"20";"Херсонська область";"2024-10-25";"3"
"20";"Херсонська область";"2024-10-26";"1"
"20";"Херсонська область";"2024-10-27";"4"
"20";"Херсонська область";"2024-10-28";"2"
"20";"Херсонська область";"2024-10-29";"0"
"20";"Херсонська область";"2024-10-30";"2"
"20";"Херсонська область";"2024-10-31";"4"
"20";"Херсонська область";"2024-11-01";"4"
"20";"Херсонська область";"2024-11-02";"2"
"20";"Херсонська область";"2024-11-03";"5"
"20";"Херсонська область";"2024-11-04";"1"
"21";"Хмельницька область";"2022-02-24";"0"
"21";"Хмельницька область";"2022-02-25";"0"
"21";"Хмельницька область";"2022-02-26";"2"
"21";"Хмельницька область";"2022-02-27";"2"
"21";"Хмельницька область";"2022-02-28";"2"
"21";"Хмельницька область";"2022-03-01";"4"
"21";"Хмельницька область";"2022-03-02";"4"
"21";"Хмельницька область";"2022-03-03";"5"
"21";"Хмельницька область";"2022-03-04";"2"
"21";"Хмельницька область";"2022-03-05";"1"
"21";"Хмельницька область";"2022-03-06";"17"
"21";"Хмельницька область";"2022-03-07";"13"
"21";"Хмельницька область";"2022-03-08";"2"
"21";"Хмельницька область";"2022-03-09";"2"
"21";"Хмельницька область";"2022-03-10";"4"
"21";"Хмельницька область";"2022-03-11";"11"
"21";"Хмельницька область";"2022-03-12";"6"
"21";"Хмельницька область";"2022-03-13";"22"
"21";"Хмельницька область";"2022-03-14";"19"
"21";"Хмельницька область";"2022-03-15";"16"
"21";"Хмельницька область";"2022-03-16";"11"
"21";"Хмельницька область";"2022-03-17";"2"
"21";"Хмельницька область";"2022-03-18";"5"
"21";"Хмельницька область";"2022-03-19";"7"
"21";"Хмельницька область";"2022-03-20";"3"
"21";"Хмельницька область";"2022-03-21";"6"
"21";"Хмельницька область";"2022-03-22";"7"
"21";"Хмельницька область";"2022-03-23";"0"
"21";"Хмельницька область";"2022-03-24";"1"
"21";"Хмельницька область";"2022-03-25";"2"
"21";"Хмельницька область";"2022-03-26";"2"
"21";"Хмельницька область";"2022-03-27";"1"
"21";"Хмельницька область";"2022-03-28";"1"
"21";"Хмельницька область";"2022-03-29";"6"
"21";"Хмельницька область";"2022-03-30";"1"
"21";"Хмельницька область";"2022-03-31";"2"
"21";"Хмельницька область";"2022-04-01";"2"
"21";"Хмельницька область";"2022-04-02";"2"
"21";"Хмельницька область";"2022-04-03";"4"
"21";"Хмельницька область";"2022-04-04";"9"
"21";"Хмельницька область";"2022-04-05";"3"
"21";"Хмельницька область";"2022-04-06";"0"
"21";"Хмельницька область";"2022-04-07";"2"
"21";"Хмельницька область";"2022-04-08";"1"
"21";"Хмельницька область";"2022-04-09";"1"
"21";"Хмельницька область";"2022-04-10";"0"
"21";"Хмельницька область";"2022-04-11";"2"
"21";"Хмельницька область";"2022-04-12";"2"
"21";"Хмельницька область";"2022-04-13";"0"
"21";"Хмельницька область";"2022-04-14";"1"
"21";"Хмельницька область";"2022-04-15";"2"
"21";"Хмельницька область";"2022-04-16";"3"
"21";"Хмельницька область";"2022-04-17";"1"
"21";"Хмельницька область";"2022-04-18";"5"
"21";"Хмельницька область";"2022-04-19";"1"
"21";"Хмельницька область";"2022-04-20";"1"
"21";"Хмельницька область";"2022-04-21";"2"
"21";"Хмельницька область";"2022-04-22";"3"
"21";"Хмельницька область";"2022-04-23";"2"
"21";"Хмельницька область";"2022-04-24";"1"
"21";"Хмельницька область";"2022-04-25";"4"
"21";"Хмельницька область";"2022-04-26";"0"
"21";"Хмельницька область";"2022-04-27";"1"
"21";"Хмельницька область";"2022-04-28";"1"
"21";"Хмельницька область";"2022-04-29";"1"
"21";"Хмельницька область";"2022-04-30";"1"
"21";"Хмельницька область";"2022-05-01";"0"
"21";"Хмельницька область";"2022-05-02";"0"
"21";"Хмельницька область";"2022-05-03";"3"
"21";"Хмельницька область";"2022-05-04";"2"
"21";"Хмельницька область";"2022-05-05";"3"
"21";"Хмельницька область";"2022-05-06";"1"
"21";"Хмельницька область";"2022-05-07";"1"
"21";"Хмельницька область";"2022-05-08";"4"
"21";"Хмельницька область";"2022-05-09";"0"
"21";"Хмельницька область";"2022-05-10";"0"
"21";"Хмельницька область";"2022-05-11";"0"
"21";"Хмельницька область";"2022-05-12";"0"
"21";"Хмельницька область";"2022-05-13";"0"
"21";"Хмельницька область";"2022-05-14";"0"
"21";"Хмельницька область";"2022-05-15";"1"
"21";"Хмельницька область";"2022-05-16";"0"
"21";"Хмельницька область";"2022-05-17";"2"
"21";"Хмельницька область";"2022-05-18";"1"
"21";"Хмельницька область";"2022-05-19";"0"
"21";"Хмельницька область";"2022-05-20";"3"
"21";"Хмельницька область";"2022-05-21";"1"
"21";"Хмельницька область";"2022-05-22";"1"
"21";"Хмельницька область";"2022-05-23";"2"
"21";"Хмельницька область";"2022-05-24";"1"
"21";"Хмельницька область";"2022-05-25";"2"
"21";"Хмельницька область";"2022-05-26";"1"
"21";"Хмельницька область";"2022-05-27";"1"
"21";"Хмельницька область";"2022-05-28";"1"
"21";"Хмельницька область";"2022-05-29";"0"
"21";"Хмельницька область";"2022-05-30";"0"
"21";"Хмельницька область";"2022-05-31";"1"
"21";"Хмельницька область";"2022-06-01";"1"
"21";"Хмельницька область";"2022-06-02";"0"
"21";"Хмельницька область";"2022-06-03";"1"
"21";"Хмельницька область";"2022-06-04";"2"
"21";"Хмельницька область";"2022-06-05";"1"
"21";"Хмельницька область";"2022-06-06";"0"
"21";"Хмельницька область";"2022-06-07";"1"
"21";"Хмельницька область";"2022-06-08";"2"
"21";"Хмельницька область";"2022-06-09";"1"
"21";"Хмельницька область";"2022-06-10";"0"
"21";"Хмельницька область";"2022-06-11";"1"
"21";"Хмельницька область";"2022-06-12";"0"
"21";"Хмельницька область";"2022-06-13";"1"
"21";"Хмельницька область";"2022-06-14";"1"
"21";"Хмельницька область";"2022-06-15";"0"
"21";"Хмельницька область";"2022-06-16";"2"
"21";"Хмельницька область";"2022-06-17";"0"
"21";"Хмельницька область";"2022-06-18";"0"
"21";"Хмельницька область";"2022-06-19";"0"
"21";"Хмельницька область";"2022-06-20";"0"
"21";"Хмельницька область";"2022-06-21";"0"
"21";"Хмельницька область";"2022-06-22";"0"
"21";"Хмельницька область";"2022-06-23";"4"
"21";"Хмельницька область";"2022-06-24";"1"
"21";"Хмельницька область";"2022-06-25";"3"
"21";"Хмельницька область";"2022-06-26";"4"
"21";"Хмельницька область";"2022-06-27";"1"
"21";"Хмельницька область";"2022-06-28";"0"
"21";"Хмельницька область";"2022-06-29";"0"
"21";"Хмельницька область";"2022-06-30";"0"
"21";"Хмельницька область";"2022-07-01";"0"
"21";"Хмельницька область";"2022-07-02";"0"
"21";"Хмельницька область";"2022-07-03";"0"
"21";"Хмельницька область";"2022-07-04";"0"
"21";"Хмельницька область";"2022-07-05";"2"
"21";"Хмельницька область";"2022-07-06";"1"
"21";"Хмельницька область";"2022-07-07";"0"
"21";"Хмельницька область";"2022-07-08";"0"
"21";"Хмельницька область";"2022-07-09";"0"
"21";"Хмельницька область";"2022-07-10";"0"
"21";"Хмельницька область";"2022-07-11";"0"
"21";"Хмельницька область";"2022-07-12";"3"
"21";"Хмельницька область";"2022-07-13";"1"
"21";"Хмельницька область";"2022-07-14";"1"
"21";"Хмельницька область";"2022-07-15";"1"
"21";"Хмельницька область";"2022-07-16";"2"
"21";"Хмельницька область";"2022-07-17";"0"
"21";"Хмельницька область";"2022-07-18";"1"
"21";"Хмельницька область";"2022-07-19";"0"
"21";"Хмельницька область";"2022-07-20";"0"
"21";"Хмельницька область";"2022-07-21";"0"
"21";"Хмельницька область";"2022-07-22";"0"
"21";"Хмельницька область";"2022-07-23";"1"
"21";"Хмельницька область";"2022-07-24";"1"
"21";"Хмельницька область";"2022-07-25";"1"
"21";"Хмельницька область";"2022-07-26";"1"
"21";"Хмельницька область";"2022-07-27";"1"
"21";"Хмельницька область";"2022-07-28";"2"
"21";"Хмельницька область";"2022-07-29";"1"
"21";"Хмельницька область";"2022-07-30";"1"
"21";"Хмельницька область";"2022-07-31";"1"
"21";"Хмельницька область";"2022-08-01";"0"
"21";"Хмельницька область";"2022-08-02";"1"
"21";"Хмельницька область";"2022-08-03";"0"
"21";"Хмельницька область";"2022-08-04";"0"
"21";"Хмельницька область";"2022-08-05";"2"
"21";"Хмельницька область";"2022-08-06";"0"
"21";"Хмельницька область";"2022-08-07";"1"
"21";"Хмельницька область";"2022-08-08";"2"
"21";"Хмельницька область";"2022-08-09";"0"
"21";"Хмельницька область";"2022-08-10";"1"
"21";"Хмельницька область";"2022-08-11";"3"
"21";"Хмельницька область";"2022-08-12";"1"
"21";"Хмельницька область";"2022-08-13";"1"
"21";"Хмельницька область";"2022-08-14";"0"
"21";"Хмельницька область";"2022-08-15";"1"
"21";"Хмельницька область";"2022-08-16";"1"
"21";"Хмельницька область";"2022-08-17";"1"
"21";"Хмельницька область";"2022-08-18";"1"
"21";"Хмельницька область";"2022-08-19";"1"
"21";"Хмельницька область";"2022-08-20";"3"
"21";"Хмельницька область";"2022-08-21";"1"
"21";"Хмельницька область";"2022-08-22";"1"
"21";"Хмельницька область";"2022-08-23";"1"
"21";"Хмельницька область";"2022-08-24";"6"
"21";"Хмельницька область";"2022-08-25";"0"
"21";"Хмельницька область";"2022-08-26";"0"
"21";"Хмельницька область";"2022-08-27";"0"
"21";"Хмельницька область";"2022-08-28";"1"
"21";"Хмельницька область";"2022-08-29";"0"
"21";"Хмельницька область";"2022-08-30";"0"
"21";"Хмельницька область";"2022-08-31";"1"
"21";"Хмельницька область";"2022-09-01";"0"
"21";"Хмельницька область";"2022-09-02";"0"
"21";"Хмельницька область";"2022-09-03";"0"
"21";"Хмельницька область";"2022-09-04";"0"
"21";"Хмельницька область";"2022-09-05";"1"
"21";"Хмельницька область";"2022-09-06";"1"
"21";"Хмельницька область";"2022-09-07";"1"
"21";"Хмельницька область";"2022-09-08";"0"
"21";"Хмельницька область";"2022-09-09";"0"
"21";"Хмельницька область";"2022-09-10";"0"
"21";"Хмельницька область";"2022-09-11";"2"
"21";"Хмельницька область";"2022-09-12";"0"
"21";"Хмельницька область";"2022-09-13";"0"
"21";"Хмельницька область";"2022-09-14";"2"
"21";"Хмельницька область";"2022-09-15";"2"
"21";"Хмельницька область";"2022-09-16";"0"
"21";"Хмельницька область";"2022-09-17";"0"
"21";"Хмельницька область";"2022-09-18";"0"
"21";"Хмельницька область";"2022-09-19";"0"
"21";"Хмельницька область";"2022-09-20";"0"
"21";"Хмельницька область";"2022-09-21";"0"
"21";"Хмельницька область";"2022-09-22";"1"
"21";"Хмельницька область";"2022-09-23";"0"
"21";"Хмельницька область";"2022-09-24";"0"
"21";"Хмельницька область";"2022-09-25";"0"
"21";"Хмельницька область";"2022-09-26";"0"
"21";"Хмельницька область";"2022-09-27";"0"
"21";"Хмельницька область";"2022-09-28";"0"
"21";"Хмельницька область";"2022-09-29";"0"
"21";"Хмельницька область";"2022-09-30";"2"
"21";"Хмельницька область";"2022-10-01";"1"
"21";"Хмельницька область";"2022-10-02";"0"
"21";"Хмельницька область";"2022-10-03";"1"
"21";"Хмельницька область";"2022-10-04";"1"
"21";"Хмельницька область";"2022-10-05";"0"
"21";"Хмельницька область";"2022-10-06";"1"
"21";"Хмельницька область";"2022-10-07";"0"
"21";"Хмельницька область";"2022-10-08";"0"
"21";"Хмельницька область";"2022-10-09";"1"
"21";"Хмельницька область";"2022-10-10";"1"
"21";"Хмельницька область";"2022-10-11";"1"
"21";"Хмельницька область";"2022-10-12";"1"
"21";"Хмельницька область";"2022-10-13";"1"
"21";"Хмельницька область";"2022-10-14";"0"
"21";"Хмельницька область";"2022-10-15";"1"
"21";"Хмельницька область";"2022-10-16";"1"
"21";"Хмельницька область";"2022-10-17";"3"
"21";"Хмельницька область";"2022-10-18";"1"
"21";"Хмельницька область";"2022-10-19";"1"
"21";"Хмельницька область";"2022-10-20";"1"
"21";"Хмельницька область";"2022-10-21";"1"
"21";"Хмельницька область";"2022-10-22";"2"
"21";"Хмельницька область";"2022-10-23";"1"
"21";"Хмельницька область";"2022-10-24";"1"
"21";"Хмельницька область";"2022-10-25";"0"
"21";"Хмельницька область";"2022-10-26";"4"
"21";"Хмельницька область";"2022-10-27";"1"
"21";"Хмельницька область";"2022-10-28";"0"
"21";"Хмельницька область";"2022-10-29";"1"
"21";"Хмельницька область";"2022-10-30";"0"
"21";"Хмельницька область";"2022-10-31";"1"
"21";"Хмельницька область";"2022-11-01";"1"
"21";"Хмельницька область";"2022-11-02";"0"
"21";"Хмельницька область";"2022-11-03";"0"
"21";"Хмельницька область";"2022-11-04";"3"
"21";"Хмельницька область";"2022-11-05";"1"
"21";"Хмельницька область";"2022-11-06";"0"
"21";"Хмельницька область";"2022-11-07";"0"
"21";"Хмельницька область";"2022-11-08";"0"
"21";"Хмельницька область";"2022-11-09";"1"
"21";"Хмельницька область";"2022-11-10";"0"
"21";"Хмельницька область";"2022-11-11";"1"
"21";"Хмельницька область";"2022-11-12";"1"
"21";"Хмельницька область";"2022-11-13";"2"
"21";"Хмельницька область";"2022-11-14";"0"
"21";"Хмельницька область";"2022-11-15";"1"
"21";"Хмельницька область";"2022-11-16";"1"
"21";"Хмельницька область";"2022-11-17";"1"
"21";"Хмельницька область";"2022-11-18";"0"
"21";"Хмельницька область";"2022-11-19";"0"
"21";"Хмельницька область";"2022-11-20";"1"
"21";"Хмельницька область";"2022-11-21";"0"
"21";"Хмельницька область";"2022-11-22";"0"
"21";"Хмельницька область";"2022-11-23";"1"
"21";"Хмельницька область";"2022-11-24";"0"
"21";"Хмельницька область";"2022-11-25";"0"
"21";"Хмельницька область";"2022-11-26";"0"
"21";"Хмельницька область";"2022-11-27";"0"
"21";"Хмельницька область";"2022-11-28";"0"
"21";"Хмельницька область";"2022-11-29";"1"
"21";"Хмельницька область";"2022-11-30";"0"
"21";"Хмельницька область";"2022-12-01";"1"
"21";"Хмельницька область";"2022-12-02";"0"
"21";"Хмельницька область";"2022-12-03";"0"
"21";"Хмельницька область";"2022-12-04";"0"
"21";"Хмельницька область";"2022-12-05";"1"
"21";"Хмельницька область";"2022-12-06";"0"
"21";"Хмельницька область";"2022-12-07";"0"
"21";"Хмельницька область";"2022-12-08";"0"
"21";"Хмельницька область";"2022-12-09";"0"
"21";"Хмельницька область";"2022-12-10";"0"
"21";"Хмельницька область";"2022-12-11";"0"
"21";"Хмельницька область";"2022-12-12";"0"
"21";"Хмельницька область";"2022-12-13";"1"
"21";"Хмельницька область";"2022-12-14";"0"
"21";"Хмельницька область";"2022-12-15";"0"
"21";"Хмельницька область";"2022-12-16";"1"
"21";"Хмельницька область";"2022-12-17";"1"
"21";"Хмельницька область";"2022-12-18";"0"
"21";"Хмельницька область";"2022-12-19";"0"
"21";"Хмельницька область";"2022-12-20";"0"
"21";"Хмельницька область";"2022-12-21";"2"
"21";"Хмельницька область";"2022-12-22";"0"
"21";"Хмельницька область";"2022-12-23";"0"
"21";"Хмельницька область";"2022-12-24";"0"
"21";"Хмельницька область";"2022-12-25";"2"
"21";"Хмельницька область";"2022-12-26";"0"
"21";"Хмельницька область";"2022-12-27";"1"
"21";"Хмельницька область";"2022-12-28";"1"
"21";"Хмельницька область";"2022-12-29";"1"
"21";"Хмельницька область";"2022-12-30";"1"
"21";"Хмельницька область";"2022-12-31";"1"
"21";"Хмельницька область";"2023-01-01";"1"
"21";"Хмельницька область";"2023-01-02";"0"
"21";"Хмельницька область";"2023-01-03";"0"
"21";"Хмельницька область";"2023-01-04";"1"
"21";"Хмельницька область";"2023-01-05";"0"
"21";"Хмельницька область";"2023-01-06";"1"
"21";"Хмельницька область";"2023-01-07";"0"
"21";"Хмельницька область";"2023-01-08";"0"
"21";"Хмельницька область";"2023-01-09";"0"
"21";"Хмельницька область";"2023-01-10";"0"
"21";"Хмельницька область";"2023-01-11";"0"
"21";"Хмельницька область";"2023-01-12";"0"
"21";"Хмельницька область";"2023-01-13";"0"
"21";"Хмельницька область";"2023-01-14";"1"
"21";"Хмельницька область";"2023-01-15";"0"
"21";"Хмельницька область";"2023-01-16";"0"
"21";"Хмельницька область";"2023-01-17";"0"
"21";"Хмельницька область";"2023-01-18";"0"
"21";"Хмельницька область";"2023-01-19";"1"
"21";"Хмельницька область";"2023-01-20";"1"
"21";"Хмельницька область";"2023-01-21";"0"
"21";"Хмельницька область";"2023-01-22";"0"
"21";"Хмельницька область";"2023-01-23";"0"
"21";"Хмельницька область";"2023-01-24";"1"
"21";"Хмельницька область";"2023-01-25";"2"
"21";"Хмельницька область";"2023-01-26";"1"
"21";"Хмельницька область";"2023-01-27";"0"
"21";"Хмельницька область";"2023-01-28";"0"
"21";"Хмельницька область";"2023-01-29";"0"
"21";"Хмельницька область";"2023-01-30";"0"
"21";"Хмельницька область";"2023-01-31";"3"
"21";"Хмельницька область";"2023-02-01";"0"
"21";"Хмельницька область";"2023-02-02";"0"
"21";"Хмельницька область";"2023-02-03";"2"
"21";"Хмельницька область";"2023-02-04";"2"
"21";"Хмельницька область";"2023-02-05";"0"
"21";"Хмельницька область";"2023-02-06";"0"
"21";"Хмельницька область";"2023-02-07";"0"
"21";"Хмельницька область";"2023-02-08";"0"
"21";"Хмельницька область";"2023-02-09";"0"
"21";"Хмельницька область";"2023-02-10";"3"
"21";"Хмельницька область";"2023-02-11";"0"
"21";"Хмельницька область";"2023-02-12";"0"
"21";"Хмельницька область";"2023-02-13";"0"
"21";"Хмельницька область";"2023-02-14";"1"
"21";"Хмельницька область";"2023-02-15";"0"
"21";"Хмельницька область";"2023-02-16";"2"
"21";"Хмельницька область";"2023-02-17";"2"
"21";"Хмельницька область";"2023-02-18";"1"
"21";"Хмельницька область";"2023-02-19";"0"
"21";"Хмельницька область";"2023-02-20";"1"
"21";"Хмельницька область";"2023-02-21";"0"
"21";"Хмельницька область";"2023-02-22";"1"
"21";"Хмельницька область";"2023-02-23";"0"
"21";"Хмельницька область";"2023-02-24";"0"
"21";"Хмельницька область";"2023-02-25";"2"
"21";"Хмельницька область";"2023-02-26";"0"
"21";"Хмельницька область";"2023-02-27";"2"
"21";"Хмельницька область";"2023-02-28";"0"
"21";"Хмельницька область";"2023-03-01";"0"
"21";"Хмельницька область";"2023-03-02";"1"
"21";"Хмельницька область";"2023-03-03";"1"
"21";"Хмельницька область";"2023-03-04";"0"
"21";"Хмельницька область";"2023-03-05";"0"
"21";"Хмельницька область";"2023-03-06";"1"
"21";"Хмельницька область";"2023-03-07";"3"
"21";"Хмельницька область";"2023-03-08";"0"
"21";"Хмельницька область";"2023-03-09";"2"
"21";"Хмельницька область";"2023-03-10";"2"
"21";"Хмельницька область";"2023-03-11";"0"
"21";"Хмельницька область";"2023-03-12";"0"
"21";"Хмельницька область";"2023-03-13";"0"
"21";"Хмельницька область";"2023-03-14";"4"
"21";"Хмельницька область";"2023-03-15";"3"
"21";"Хмельницька область";"2023-03-16";"1"
"21";"Хмельницька область";"2023-03-17";"1"
"21";"Хмельницька область";"2023-03-18";"1"
"21";"Хмельницька область";"2023-03-19";"0"
"21";"Хмельницька область";"2023-03-20";"1"
"21";"Хмельницька область";"2023-03-21";"0"
"21";"Хмельницька область";"2023-03-22";"2"
"21";"Хмельницька область";"2023-03-23";"1"
"21";"Хмельницька область";"2023-03-24";"0"
"21";"Хмельницька область";"2023-03-25";"0"
"21";"Хмельницька область";"2023-03-26";"0"
"21";"Хмельницька область";"2023-03-27";"0"
"21";"Хмельницька область";"2023-03-28";"0"
"21";"Хмельницька область";"2023-03-29";"0"
"21";"Хмельницька область";"2023-03-30";"1"
"21";"Хмельницька область";"2023-03-31";"0"
"21";"Хмельницька область";"2023-04-01";"0"
"21";"Хмельницька область";"2023-04-02";"0"
"21";"Хмельницька область";"2023-04-03";"0"
"21";"Хмельницька область";"2023-04-04";"1"
"21";"Хмельницька область";"2023-04-05";"0"
"21";"Хмельницька область";"2023-04-06";"0"
"21";"Хмельницька область";"2023-04-07";"0"
"21";"Хмельницька область";"2023-04-08";"0"
"21";"Хмельницька область";"2023-04-09";"0"
"21";"Хмельницька область";"2023-04-10";"0"
"21";"Хмельницька область";"2023-04-11";"0"
"21";"Хмельницька область";"2023-04-12";"0"
"21";"Хмельницька область";"2023-04-13";"1"
"21";"Хмельницька область";"2023-04-14";"0"
"21";"Хмельницька область";"2023-04-15";"0"
"21";"Хмельницька область";"2023-04-16";"0"
"21";"Хмельницька область";"2023-04-17";"0"
"21";"Хмельницька область";"2023-04-18";"0"
"21";"Хмельницька область";"2023-04-19";"0"
"21";"Хмельницька область";"2023-04-20";"0"
"21";"Хмельницька область";"2023-04-21";"3"
"21";"Хмельницька область";"2023-04-22";"0"
"21";"Хмельницька область";"2023-04-23";"0"
"21";"Хмельницька область";"2023-04-24";"0"
"21";"Хмельницька область";"2023-04-25";"0"
"21";"Хмельницька область";"2023-04-26";"0"
"21";"Хмельницька область";"2023-04-27";"0"
"21";"Хмельницька область";"2023-04-28";"1"
"21";"Хмельницька область";"2023-04-29";"0"
"21";"Хмельницька область";"2023-04-30";"0"
"21";"Хмельницька область";"2023-05-01";"1"
"21";"Хмельницька область";"2023-05-02";"0"
"21";"Хмельницька область";"2023-05-03";"0"
"21";"Хмельницька область";"2023-05-04";"0"
"21";"Хмельницька область";"2023-05-05";"0"
"21";"Хмельницька область";"2023-05-06";"0"
"21";"Хмельницька область";"2023-05-07";"0"
"21";"Хмельницька область";"2023-05-08";"1"
"21";"Хмельницька область";"2023-05-09";"1"
"21";"Хмельницька область";"2023-05-10";"0"
"21";"Хмельницька область";"2023-05-11";"0"
"21";"Хмельницька область";"2023-05-12";"0"
"21";"Хмельницька область";"2023-05-13";"2"
"21";"Хмельницька область";"2023-05-14";"1"
"21";"Хмельницька область";"2023-05-15";"1"
"21";"Хмельницька область";"2023-05-16";"2"
"21";"Хмельницька область";"2023-05-17";"0"
"21";"Хмельницька область";"2023-05-18";"2"
"21";"Хмельницька область";"2023-05-19";"1"
"21";"Хмельницька область";"2023-05-20";"2"
